2025-06-07 10:34:45,N/A,disgust
2025-06-07 10:35:01,N/A,disgust
2025-06-07 10:35:16,N/A,disgust
2025-06-07 10:35:44,N/A,disgust
2025-06-07 10:36:01,N/A,disgust
2025-06-07 10:36:16,N/A,disgust
2025-06-07 10:36:31,N/A,disgust
2025-06-07 10:37:11,N/A,disgust
2025-06-07 10:37:46,N/A,disgust
2025-06-07 10:37:50,Uncertain,disgust
2025-06-07 10:38:02,N/A,disgust
2025-06-07 10:38:18,N/A,disgust
2025-06-07 10:38:33,N/A,disgust
2025-06-07 10:38:36,Uncertain,disgust
2025-06-07 10:38:49,N/A,angry
2025-06-07 10:40:20,N/A,disgust
2025-06-07 10:40:36,N/A,disgust
2025-06-07 10:40:52,N/A,disgust
2025-06-07 10:41:08,N/A,disgust
2025-06-07 10:44:39,N/A,disgust
2025-06-07 10:44:47,angry,disgust
2025-06-07 10:44:55,N/A,disgust
2025-06-07 10:45:11,N/A,disgust
2025-06-07 10:45:27,N/A,disgust
2025-06-07 10:45:42,N/A,disgust
2025-06-07 10:45:54,sad,disgust
2025-06-07 10:45:55,sad,disgust
2025-06-07 10:45:57,Uncertain,disgust
2025-06-07 10:45:58,N/A,disgust
2025-06-07 10:46:04,sad,disgust
2025-06-07 10:46:14,N/A,disgust
2025-06-07 10:46:15,Uncertain,disgust
2025-06-07 10:46:17,sad,disgust
2025-06-07 10:46:25,sad,disgust
2025-06-07 10:46:26,Uncertain,disgust
2025-06-07 10:46:26,Uncertain,disgust
2025-06-07 10:46:28,sad,disgust
2025-06-07 10:47:05,N/A,disgust
2025-06-07 10:47:21,N/A,disgust
2025-06-07 10:47:36,N/A,disgust
2025-06-07 10:47:52,N/A,disgust
2025-06-07 10:47:54,sad,disgust
2025-06-07 10:47:54,sad,disgust
2025-06-07 10:47:55,sad,disgust
2025-06-07 10:47:55,sad,disgust
2025-06-07 10:48:06,sad,disgust
2025-06-07 10:48:07,sad,disgust
2025-06-07 10:48:07,sad,disgust
2025-06-07 10:48:07,N/A,disgust
2025-06-07 10:48:08,sad,disgust
2025-06-07 10:48:09,sad,disgust
2025-06-07 10:48:10,sad,disgust
2025-06-07 10:48:15,sad,disgust
2025-06-07 10:48:17,sad,disgust
2025-06-07 10:48:18,sad,disgust
2025-06-07 10:48:23,N/A,disgust
2025-06-07 10:48:35,sad,disgust
2025-06-07 10:48:36,sad,disgust
2025-06-07 10:48:38,N/A,disgust
2025-06-07 10:48:38,sad,disgust
2025-06-07 10:48:41,sad,disgust
2025-06-07 10:48:42,sad,disgust
2025-06-07 10:48:42,sad,disgust
2025-06-07 10:48:43,sad,disgust
2025-06-07 10:48:43,sad,disgust
2025-06-07 10:48:44,sad,disgust
2025-06-07 10:48:44,sad,disgust
2025-06-07 10:48:45,sad,disgust
2025-06-07 10:48:45,Uncertain,disgust
2025-06-07 10:48:46,sad,disgust
2025-06-07 10:50:04,N/A,disgust
2025-06-07 10:50:20,N/A,disgust
2025-06-07 10:50:36,N/A,disgust
2025-06-07 10:52:16,sad,disgust
2025-06-07 10:52:18,sad,disgust
2025-06-07 10:52:19,sad,disgust
2025-06-07 10:52:20,sad,disgust
2025-06-07 10:52:20,sad,disgust
2025-06-07 10:52:21,sad,disgust
2025-06-07 10:52:22,sad,disgust
2025-06-07 10:52:22,sad,disgust
2025-06-07 10:52:22,N/A,disgust
2025-06-07 10:52:23,sad,disgust
2025-06-07 10:52:23,sad,disgust
2025-06-07 10:52:24,sad,disgust
2025-06-07 10:52:25,sad,disgust
2025-06-07 10:52:25,sad,disgust
2025-06-07 10:52:28,sad,disgust
2025-06-07 10:52:29,sad,disgust
2025-06-07 10:52:29,sad,disgust
2025-06-07 10:52:33,Uncertain,disgust
2025-06-07 10:52:36,angry,disgust
2025-06-07 10:52:37,Uncertain,disgust
2025-06-07 10:52:37,sad,disgust
2025-06-07 10:52:38,N/A,disgust
2025-06-07 10:52:40,sad,disgust
2025-06-07 10:52:47,Uncertain,disgust
2025-06-07 10:52:49,sad,disgust
2025-06-07 10:52:51,sad,disgust
2025-06-07 10:52:54,N/A,disgust
2025-06-07 10:52:55,sad,disgust
2025-06-07 10:52:56,sad,disgust
2025-06-07 10:53:09,N/A,disgust
2025-06-07 10:53:10,sad,disgust
2025-06-07 10:53:18,sad,disgust
2025-06-07 10:53:24,sad,disgust
2025-06-07 10:53:25,N/A,disgust
2025-06-07 10:53:25,sad,disgust
2025-06-07 10:53:40,N/A,disgust
2025-06-07 10:53:45,Uncertain,disgust
2025-06-07 10:53:48,sad,disgust
2025-06-07 10:53:56,N/A,disgust
2025-06-07 10:59:11,N/A,disgust
2025-06-07 10:59:11,sad,disgust
2025-06-07 10:59:16,sad,disgust
2025-06-07 10:59:22,sad,disgust
2025-06-07 10:59:23,sad,disgust
2025-06-07 10:59:26,N/A,disgust
2025-06-07 10:59:28,sad,disgust
2025-06-07 10:59:35,sad,disgust
2025-06-07 10:59:43,N/A,disgust
2025-06-07 10:59:58,N/A,disgust
2025-06-07 11:00:14,N/A,disgust
2025-06-07 11:00:30,N/A,disgust
2025-06-07 11:00:46,N/A,disgust
2025-06-07 11:02:32,sad,disgust
2025-06-07 11:02:32,Uncertain,disgust
2025-06-07 11:02:33,sad,disgust
2025-06-07 11:02:34,sad,disgust
2025-06-07 11:02:38,sad,disgust
2025-06-07 11:02:38,N/A,disgust
2025-06-07 11:02:39,sad,disgust
2025-06-07 11:02:42,Uncertain,disgust
2025-06-07 11:02:47,sad,disgust
2025-06-07 11:02:52,Uncertain,disgust
2025-06-07 11:02:53,Uncertain,disgust
2025-06-07 11:02:54,N/A,disgust
2025-06-07 11:02:54,angry,disgust
2025-06-07 11:03:10,N/A,disgust
2025-06-07 11:03:26,N/A,disgust
2025-06-07 11:03:41,N/A,disgust
2025-06-07 11:03:57,N/A,disgust
2025-06-07 11:04:13,N/A,disgust
2025-06-07 11:04:25,sad,disgust
2025-06-07 11:06:47,N/A,disgust
2025-06-07 11:06:47,Uncertain,disgust
2025-06-07 11:06:47,neutral,disgust
2025-06-07 11:06:48,Uncertain,disgust
2025-06-07 11:06:48,Uncertain,disgust
2025-06-07 11:06:49,Uncertain,disgust
2025-06-07 11:06:49,Uncertain,disgust
2025-06-07 11:06:50,Uncertain,disgust
2025-06-07 11:06:50,Uncertain,disgust
2025-06-07 11:06:50,Uncertain,disgust
2025-06-07 11:06:50,Uncertain,disgust
2025-06-07 11:06:50,Uncertain,disgust
2025-06-07 11:06:51,Uncertain,disgust
2025-06-07 11:06:51,Uncertain,disgust
2025-06-07 11:06:52,Uncertain,disgust
2025-06-07 11:06:52,Uncertain,disgust
2025-06-07 11:06:53,Uncertain,disgust
2025-06-07 11:06:53,Uncertain,disgust
2025-06-07 11:06:54,Uncertain,disgust
2025-06-07 11:06:55,Uncertain,disgust
2025-06-07 11:06:55,Uncertain,disgust
2025-06-07 11:06:56,Uncertain,disgust
2025-06-07 11:06:56,angry,disgust
2025-06-07 11:06:57,Uncertain,disgust
2025-06-07 11:06:57,Uncertain,disgust
2025-06-07 11:06:58,Uncertain,disgust
2025-06-07 11:06:59,Uncertain,disgust
2025-06-07 11:06:59,Uncertain,disgust
2025-06-07 11:07:00,Uncertain,disgust
2025-06-07 11:07:00,Uncertain,disgust
2025-06-07 11:07:01,Uncertain,disgust
2025-06-07 11:07:02,happy,disgust
2025-06-07 11:07:02,Uncertain,disgust
2025-06-07 11:07:02,N/A,disgust
2025-06-07 11:07:03,Uncertain,disgust
2025-06-07 11:07:03,Uncertain,disgust
2025-06-07 11:07:04,Uncertain,disgust
2025-06-07 11:07:05,Uncertain,disgust
2025-06-07 11:07:05,Uncertain,disgust
2025-06-07 11:07:06,Uncertain,disgust
2025-06-07 11:07:06,Uncertain,disgust
2025-06-07 11:07:07,Uncertain,disgust
2025-06-07 11:07:07,Uncertain,disgust
2025-06-07 11:07:08,Uncertain,disgust
2025-06-07 11:07:09,sad,disgust
2025-06-07 11:07:10,Uncertain,disgust
2025-06-07 11:07:11,Uncertain,disgust
2025-06-07 11:07:11,Uncertain,disgust
2025-06-07 11:07:12,Uncertain,disgust
2025-06-07 11:07:13,sad,disgust
2025-06-07 11:07:14,sad,disgust
2025-06-07 11:07:15,sad,disgust
2025-06-07 11:07:16,Uncertain,disgust
2025-06-07 11:07:16,sad,disgust
2025-06-07 11:07:18,N/A,disgust
2025-06-07 11:07:19,sad,disgust
2025-06-07 11:07:19,sad,disgust
2025-06-07 11:07:20,sad,disgust
2025-06-07 11:07:20,sad,disgust
2025-06-07 11:07:21,sad,disgust
2025-06-07 11:07:21,sad,disgust
2025-06-07 11:07:22,sad,disgust
2025-06-07 11:07:23,Uncertain,disgust
2025-06-07 11:07:24,Uncertain,disgust
2025-06-07 11:07:24,Uncertain,disgust
2025-06-07 11:07:24,Uncertain,disgust
2025-06-07 11:07:25,Uncertain,disgust
2025-06-07 11:07:25,sad,disgust
2025-06-07 11:07:26,Uncertain,disgust
2025-06-07 11:07:26,Uncertain,disgust
2025-06-07 11:07:26,Uncertain,disgust
2025-06-07 11:07:27,sad,disgust
2025-06-07 11:07:27,sad,disgust
2025-06-07 11:07:27,Uncertain,disgust
2025-06-07 11:07:27,Uncertain,disgust
2025-06-07 11:07:28,Uncertain,disgust
2025-06-07 11:07:28,Uncertain,disgust
2025-06-07 11:07:28,sad,disgust
2025-06-07 11:07:29,Uncertain,disgust
2025-06-07 11:07:30,Uncertain,disgust
2025-06-07 11:07:30,Uncertain,disgust
2025-06-07 11:07:31,Uncertain,disgust
2025-06-07 11:07:31,Uncertain,disgust
2025-06-07 11:07:32,Uncertain,disgust
2025-06-07 11:07:33,Uncertain,disgust
2025-06-07 11:07:33,Uncertain,disgust
2025-06-07 11:07:34,Uncertain,disgust
2025-06-07 11:07:34,N/A,disgust
2025-06-07 11:07:34,Uncertain,disgust
2025-06-07 11:07:35,Uncertain,disgust
2025-06-07 11:07:36,Uncertain,disgust
2025-06-07 11:07:36,Uncertain,disgust
2025-06-07 11:07:40,Uncertain,disgust
2025-06-07 11:07:41,Uncertain,disgust
2025-06-07 11:07:41,Uncertain,disgust
2025-06-07 11:07:42,neutral,disgust
2025-06-07 11:07:42,Uncertain,disgust
2025-06-07 11:07:43,Uncertain,disgust
2025-06-07 11:07:44,Uncertain,disgust
2025-06-07 11:07:44,Uncertain,disgust
2025-06-07 11:07:44,neutral,disgust
2025-06-07 11:07:45,Uncertain,disgust
2025-06-07 11:07:46,Uncertain,disgust
2025-06-07 11:07:46,Uncertain,disgust
