2025-06-07 09:33:15,happy,disgust
2025-06-07 09:33:26,N/A,angry
2025-06-07 09:33:42,N/A,disgust
2025-06-07 09:33:58,N/A,angry
2025-06-07 09:34:13,N/A,disgust
2025-06-07 09:34:29,N/A,disgust
2025-06-07 09:34:45,N/A,disgust
2025-06-07 09:35:01,N/A,disgust
2025-06-07 09:36:00,sad,disgust
2025-06-07 09:36:00,neutral,disgust
2025-06-07 09:36:01,sad,disgust
2025-06-07 09:36:01,sad,disgust
2025-06-07 09:36:02,Uncertain,disgust
2025-06-07 09:36:03,neutral,disgust
2025-06-07 09:36:03,sad,disgust
2025-06-07 09:36:04,Uncertain,disgust
2025-06-07 09:36:04,N/A,disgust
2025-06-07 09:36:04,Uncertain,disgust
2025-06-07 09:36:13,happy,disgust
2025-06-07 09:36:14,Uncertain,disgust
2025-06-07 09:36:14,neutral,disgust
2025-06-07 09:36:15,Uncertain,disgust
2025-06-07 09:36:16,neutral,disgust
2025-06-07 09:36:16,Uncertain,disgust
2025-06-07 09:36:17,Uncertain,disgust
2025-06-07 09:36:17,Uncertain,disgust
2025-06-07 09:36:18,sad,disgust
2025-06-07 09:36:18,Uncertain,disgust
2025-06-07 09:36:19,Uncertain,disgust
2025-06-07 09:36:19,sad,disgust
2025-06-07 09:36:20,Uncertain,disgust
2025-06-07 09:36:20,N/A,disgust
2025-06-07 09:36:20,Uncertain,disgust
2025-06-07 09:36:21,Uncertain,disgust
2025-06-07 09:36:21,sad,disgust
2025-06-07 09:36:22,Uncertain,disgust
2025-06-07 09:36:22,Uncertain,disgust
2025-06-07 09:36:23,Uncertain,disgust
2025-06-07 09:36:23,Uncertain,disgust
2025-06-07 09:36:24,Uncertain,disgust
2025-06-07 09:36:24,Uncertain,disgust
2025-06-07 09:36:25,Uncertain,disgust
2025-06-07 09:36:25,Uncertain,disgust
2025-06-07 09:36:26,Uncertain,disgust
2025-06-07 09:36:26,Uncertain,disgust
2025-06-07 09:36:27,Uncertain,disgust
2025-06-07 09:36:28,Uncertain,disgust
2025-06-07 09:36:28,Uncertain,disgust
2025-06-07 09:36:28,Uncertain,disgust
2025-06-07 09:36:29,Uncertain,disgust
2025-06-07 09:36:29,Uncertain,disgust
2025-06-07 09:36:30,Uncertain,disgust
2025-06-07 09:36:30,Uncertain,disgust
2025-06-07 09:36:35,neutral,disgust
2025-06-07 09:36:36,N/A,disgust
2025-06-07 09:36:42,Uncertain,disgust
2025-06-07 09:36:45,happy,disgust
2025-06-07 09:36:48,fear,disgust
2025-06-07 09:36:48,fear,disgust
2025-06-07 09:36:49,fear,disgust
2025-06-07 09:36:49,Uncertain,disgust
2025-06-07 09:36:50,Uncertain,disgust
2025-06-07 09:36:50,fear,disgust
2025-06-07 09:36:51,Uncertain,disgust
2025-06-07 09:36:52,fear,disgust
2025-06-07 09:36:52,N/A,disgust
2025-06-07 09:36:52,fear,disgust
2025-06-07 09:36:52,Uncertain,disgust
2025-06-07 09:36:53,Uncertain,disgust
2025-06-07 09:36:54,Uncertain,disgust
2025-06-07 09:36:54,Uncertain,disgust
2025-06-07 09:36:55,fear,disgust
2025-06-07 09:36:55,fear,disgust
2025-06-07 09:36:56,Uncertain,disgust
2025-06-07 09:36:56,Uncertain,disgust
2025-06-07 09:36:57,Uncertain,disgust
2025-06-07 09:36:57,Uncertain,disgust
2025-06-07 09:36:58,Uncertain,disgust
2025-06-07 09:36:59,fear,disgust
2025-06-07 09:36:59,Uncertain,disgust
2025-06-07 09:36:59,Uncertain,disgust
2025-06-07 09:37:00,Uncertain,disgust
2025-06-07 09:37:00,fear,disgust
2025-06-07 09:37:00,fear,disgust
2025-06-07 09:37:01,fear,disgust
2025-06-07 09:37:01,Uncertain,disgust
2025-06-07 09:37:05,sad,disgust
2025-06-07 09:37:07,Uncertain,disgust
2025-06-07 09:37:07,N/A,disgust
2025-06-07 09:37:08,Uncertain,disgust
2025-06-07 09:37:10,Uncertain,disgust
2025-06-07 09:37:10,Uncertain,disgust
2025-06-07 09:37:11,Uncertain,disgust
2025-06-07 09:37:18,Uncertain,disgust
2025-06-07 09:37:19,Uncertain,disgust
2025-06-07 09:37:19,Uncertain,disgust
2025-06-07 09:37:19,Uncertain,disgust
2025-06-07 09:37:19,neutral,disgust
2025-06-07 09:37:19,Uncertain,disgust
2025-06-07 09:37:21,Uncertain,disgust
2025-06-07 09:37:21,Uncertain,disgust
2025-06-07 09:37:22,Uncertain,disgust
2025-06-07 09:37:22,Uncertain,disgust
2025-06-07 09:37:23,sad,disgust
2025-06-07 09:37:23,Uncertain,disgust
2025-06-07 09:37:23,N/A,disgust
2025-06-07 09:37:24,fear,disgust
2025-06-07 09:37:24,fear,disgust
2025-06-07 09:37:25,Uncertain,disgust
2025-06-07 09:37:25,Uncertain,disgust
2025-06-07 09:37:26,Uncertain,disgust
2025-06-07 09:37:26,Uncertain,disgust
2025-06-07 09:37:27,Uncertain,disgust
2025-06-07 09:37:27,Uncertain,disgust
2025-06-07 09:37:27,Uncertain,disgust
2025-06-07 09:37:28,Uncertain,disgust
2025-06-07 09:37:29,Uncertain,disgust
2025-06-07 09:37:29,Uncertain,disgust
2025-06-07 09:37:29,Uncertain,disgust
2025-06-07 09:37:30,Uncertain,disgust
2025-06-07 09:37:30,Uncertain,disgust
2025-06-07 09:37:30,Uncertain,disgust
2025-06-07 09:37:31,Uncertain,disgust
2025-06-07 09:37:31,Uncertain,disgust
2025-06-07 09:37:32,Uncertain,disgust
2025-06-07 09:37:32,Uncertain,disgust
2025-06-07 09:37:32,Uncertain,disgust
2025-06-07 09:37:33,Uncertain,disgust
2025-06-07 09:37:34,neutral,disgust
2025-06-07 09:37:34,fear,disgust
2025-06-07 09:37:34,fear,disgust
2025-06-07 09:37:34,fear,disgust
2025-06-07 09:37:35,Uncertain,disgust
2025-06-07 09:37:36,Uncertain,disgust
2025-06-07 09:37:36,Uncertain,disgust
2025-06-07 09:37:37,Uncertain,disgust
2025-06-07 09:37:37,fear,disgust
2025-06-07 09:37:38,Uncertain,disgust
2025-06-07 09:37:38,Uncertain,disgust
2025-06-07 09:37:39,Uncertain,disgust
2025-06-07 09:37:39,fear,disgust
2025-06-07 09:37:39,N/A,happy
2025-06-07 09:37:40,Uncertain,happy
2025-06-07 09:37:40,Uncertain,happy
2025-06-07 09:37:41,fear,happy
2025-06-07 09:37:41,Uncertain,happy
2025-06-07 09:37:42,Uncertain,happy
2025-06-07 09:37:42,Uncertain,happy
2025-06-07 09:37:43,fear,happy
2025-06-07 09:37:43,sad,happy
2025-06-07 09:37:44,Uncertain,happy
2025-06-07 09:38:54,N/A,disgust
2025-06-07 09:39:10,N/A,angry
2025-06-07 09:39:26,N/A,disgust
2025-06-07 09:39:42,N/A,disgust
2025-06-07 09:39:57,N/A,disgust
2025-06-07 09:40:13,N/A,disgust
2025-06-07 09:40:29,N/A,disgust
2025-06-07 09:40:45,N/A,disgust
2025-06-07 09:41:01,N/A,disgust
2025-06-07 09:41:16,N/A,disgust
2025-06-07 09:41:32,N/A,disgust
2025-06-07 09:43:19,sad,disgust
2025-06-07 09:43:19,sad,disgust
2025-06-07 09:43:19,sad,disgust
2025-06-07 09:43:20,sad,disgust
2025-06-07 09:43:20,sad,disgust
2025-06-07 09:43:21,sad,disgust
2025-06-07 09:43:21,Uncertain,disgust
2025-06-07 09:43:21,Uncertain,disgust
2025-06-07 09:43:22,Uncertain,disgust
2025-06-07 09:43:22,sad,disgust
2025-06-07 09:43:22,sad,disgust
2025-06-07 09:43:23,sad,disgust
2025-06-07 09:43:23,sad,disgust
2025-06-07 09:43:24,sad,disgust
2025-06-07 09:43:24,sad,disgust
2025-06-07 09:43:27,N/A,disgust
2025-06-07 09:43:53,sad,disgust
2025-06-07 09:43:54,Uncertain,disgust
2025-06-07 09:43:55,sad,disgust
2025-06-07 09:43:56,sad,disgust
2025-06-07 09:43:56,sad,disgust
2025-06-07 09:43:57,Uncertain,disgust
2025-06-07 09:43:57,Uncertain,disgust
2025-06-07 09:43:57,Uncertain,disgust
2025-06-07 09:43:57,Uncertain,disgust
2025-06-07 09:43:58,Uncertain,disgust
2025-06-07 09:43:58,sad,disgust
2025-06-07 09:43:58,sad,disgust
2025-06-07 09:43:59,sad,disgust
2025-06-07 09:43:59,sad,disgust
2025-06-07 09:44:00,sad,disgust
2025-06-07 09:44:00,sad,disgust
2025-06-07 09:44:00,Uncertain,disgust
2025-06-07 09:44:01,Uncertain,disgust
2025-06-07 09:44:01,Uncertain,disgust
2025-06-07 09:44:01,Uncertain,disgust
2025-06-07 09:44:02,Uncertain,disgust
2025-06-07 09:44:02,Uncertain,disgust
2025-06-07 09:44:03,Uncertain,disgust
2025-06-07 09:44:03,N/A,fear
2025-06-07 09:44:03,Uncertain,fear
2025-06-07 09:44:03,Uncertain,fear
2025-06-07 09:44:04,Uncertain,fear
2025-06-07 09:44:04,Uncertain,fear
2025-06-07 09:44:04,Uncertain,fear
2025-06-07 09:44:05,Uncertain,fear
2025-06-07 09:44:05,Uncertain,fear
2025-06-07 09:44:06,sad,fear
2025-06-07 09:44:06,Uncertain,fear
2025-06-07 09:44:06,Uncertain,fear
2025-06-07 09:44:07,sad,fear
2025-06-07 09:44:08,Uncertain,fear
2025-06-07 09:44:09,Uncertain,fear
2025-06-07 09:44:09,Uncertain,fear
2025-06-07 09:44:09,Uncertain,fear
2025-06-07 09:44:10,Uncertain,fear
2025-06-07 09:44:10,Uncertain,fear
2025-06-07 09:44:11,Uncertain,fear
2025-06-07 09:44:11,Uncertain,fear
2025-06-07 09:44:11,Uncertain,fear
2025-06-07 09:44:12,Uncertain,fear
2025-06-07 09:44:12,Uncertain,fear
2025-06-07 09:44:13,Uncertain,fear
2025-06-07 09:44:13,Uncertain,fear
2025-06-07 09:44:14,sad,fear
2025-06-07 09:44:14,Uncertain,fear
2025-06-07 09:44:14,Uncertain,fear
2025-06-07 09:44:15,Uncertain,fear
2025-06-07 09:44:15,Uncertain,fear
2025-06-07 09:44:16,Uncertain,fear
2025-06-07 09:44:16,Uncertain,fear
2025-06-07 09:44:16,Uncertain,fear
2025-06-07 09:44:17,sad,fear
2025-06-07 09:44:17,Uncertain,fear
2025-06-07 09:44:18,Uncertain,fear
2025-06-07 09:44:18,Uncertain,fear
2025-06-07 09:44:19,neutral,fear
2025-06-07 09:44:19,neutral,fear
2025-06-07 09:44:19,sad,fear
2025-06-07 09:44:19,happy,fear
2025-06-07 09:44:20,happy,fear
2025-06-07 09:44:20,happy,fear
2025-06-07 09:44:20,N/A,fear
2025-06-07 09:44:20,happy,fear
2025-06-07 09:44:21,happy,fear
2025-06-07 09:44:22,Uncertain,fear
2025-06-07 09:44:22,Uncertain,fear
2025-06-07 09:44:23,sad,fear
2025-06-07 09:44:24,Uncertain,fear
2025-06-07 09:44:24,Uncertain,fear
2025-06-07 09:44:26,Uncertain,fear
2025-06-07 09:44:26,Uncertain,fear
2025-06-07 09:44:27,Uncertain,fear
2025-06-07 09:44:27,Uncertain,fear
2025-06-07 09:44:28,neutral,fear
2025-06-07 09:44:28,Uncertain,fear
2025-06-07 09:44:28,Uncertain,fear
2025-06-07 09:44:29,Uncertain,fear
2025-06-07 09:44:29,Uncertain,fear
2025-06-07 09:44:38,Uncertain,fear
2025-06-07 09:44:38,N/A,sad
2025-06-07 09:44:38,neutral,sad
2025-06-07 09:44:39,sad,sad
2025-06-07 09:44:52,sad,sad
2025-06-07 09:44:53,Uncertain,sad
2025-06-07 09:44:56,sad,sad
2025-06-07 09:44:56,sad,sad
2025-06-07 09:44:57,sad,sad
2025-06-07 09:45:00,N/A,fear
2025-06-07 09:47:37,Uncertain,fear
2025-06-07 09:47:38,Uncertain,fear
2025-06-07 09:47:44,Uncertain,fear
2025-06-07 09:47:45,Uncertain,fear
2025-06-07 09:47:45,sad,fear
2025-06-07 09:47:45,Uncertain,fear
2025-06-07 09:47:46,Uncertain,fear
2025-06-07 09:47:46,Uncertain,fear
2025-06-07 09:47:47,Uncertain,fear
2025-06-07 09:47:47,Uncertain,fear
2025-06-07 09:47:47,Uncertain,fear
2025-06-07 09:47:47,Uncertain,fear
2025-06-07 09:47:48,N/A,happy
2025-06-07 09:47:48,neutral,happy
2025-06-07 09:47:48,Uncertain,happy
2025-06-07 09:47:48,neutral,happy
2025-06-07 09:47:49,Uncertain,happy
2025-06-07 09:47:49,Uncertain,happy
2025-06-07 09:47:49,Uncertain,happy
2025-06-07 09:47:50,Uncertain,happy
2025-06-07 09:47:50,sad,happy
2025-06-07 09:47:51,sad,happy
2025-06-07 09:47:51,sad,happy
2025-06-07 09:47:51,Uncertain,happy
2025-06-07 09:47:52,sad,happy
2025-06-07 09:47:52,sad,happy
2025-06-07 09:47:53,Uncertain,happy
2025-06-07 09:47:54,Uncertain,happy
2025-06-07 09:47:54,Uncertain,happy
2025-06-07 09:47:55,Uncertain,happy
2025-06-07 09:47:56,Uncertain,happy
2025-06-07 09:47:56,Uncertain,happy
2025-06-07 09:47:56,sad,happy
2025-06-07 09:47:57,sad,happy
2025-06-07 09:48:05,N/A,disgust
2025-06-07 09:48:23,N/A,disgust
2025-06-07 09:49:35,N/A,disgust
2025-06-07 09:49:51,N/A,disgust
2025-06-07 09:50:06,N/A,disgust
2025-06-07 10:10:23,N/A,disgust
2025-06-07 10:10:23,Uncertain,disgust
2025-06-07 10:10:27,Uncertain,disgust
