Timestamp,Face Emotion,Voice Emotion
2025-06-12 12:23:24,sad,N/A
2025-06-12 12:23:24,sad,N/A
2025-06-12 12:23:24,sad,N/A
2025-06-12 12:23:25,sad,N/A
2025-06-12 12:23:25,Uncertain,N/A
2025-06-12 12:23:25,Uncertain,N/A
2025-06-12 12:23:26,Uncertain,N/A
2025-06-12 12:23:26,Uncertain,N/A
2025-06-12 12:23:26,sad,N/A
2025-06-12 12:23:27,sad,N/A
2025-06-12 12:23:27,Uncertain,N/A
2025-06-12 12:23:28,Uncertain,N/A
2025-06-12 12:23:28,Uncertain,N/A
2025-06-12 12:23:28,neutral,N/A
2025-06-12 12:23:29,neutral,N/A
2025-06-12 12:23:29,neutral,N/A
2025-06-12 12:23:30,neutral,N/A
2025-06-12 12:23:30,N/A,disgust
2025-06-12 12:23:30,surprise,N/A
2025-06-12 12:23:31,Uncertain,N/A
2025-06-12 12:23:31,Uncertain,N/A
2025-06-12 12:23:31,Uncertain,N/A
2025-06-12 12:23:32,surprise,N/A
2025-06-12 12:23:32,Uncertain,N/A
2025-06-12 12:23:33,Uncertain,N/A
2025-06-12 12:23:33,surprise,N/A
2025-06-12 12:23:33,Uncertain,N/A
2025-06-12 12:23:34,Uncertain,N/A
2025-06-12 12:23:34,disgust,N/A
2025-06-12 12:23:34,surprise,N/A
2025-06-12 12:23:35,Uncertain,N/A
2025-06-12 12:23:35,Uncertain,N/A
2025-06-12 12:23:35,Uncertain,N/A
2025-06-12 12:23:36,Uncertain,N/A
2025-06-12 12:23:36,N/A,disgust
2025-06-12 12:23:36,surprise,N/A
2025-06-12 12:23:37,surprise,N/A
2025-06-12 12:23:37,Uncertain,N/A
2025-06-12 12:23:37,Uncertain,N/A
2025-06-12 12:23:38,surprise,N/A
2025-06-12 12:23:38,surprise,N/A
2025-06-12 12:23:38,surprise,N/A
2025-06-12 12:23:39,surprise,N/A
2025-06-12 12:23:39,Uncertain,N/A
2025-06-12 12:23:40,surprise,N/A
2025-06-12 12:23:40,surprise,N/A
2025-06-12 12:23:40,sad,N/A
2025-06-12 12:23:41,surprise,N/A
2025-06-12 12:23:41,surprise,N/A
2025-06-12 12:23:42,Uncertain,N/A
2025-06-12 12:23:42,Uncertain,N/A
2025-06-12 12:23:42,N/A,neutral
2025-06-12 12:23:43,surprise,N/A
2025-06-12 12:23:43,Uncertain,N/A
2025-06-12 12:23:43,Uncertain,N/A
2025-06-12 12:23:44,surprise,N/A
2025-06-12 12:23:44,Uncertain,N/A
2025-06-12 12:23:44,surprise,N/A
2025-06-12 12:23:45,surprise,N/A
2025-06-12 12:23:45,Uncertain,N/A
2025-06-12 12:23:46,Uncertain,N/A
2025-06-12 12:23:46,Uncertain,N/A
2025-06-12 12:23:46,Uncertain,N/A
2025-06-12 12:23:47,neutral,N/A
2025-06-12 12:23:47,Uncertain,N/A
2025-06-12 12:23:48,Uncertain,N/A
2025-06-12 12:23:48,Uncertain,N/A
2025-06-12 12:23:48,Uncertain,N/A
2025-06-12 12:23:49,Uncertain,N/A
2025-06-12 12:23:49,N/A,Uncertain
2025-06-12 12:23:49,Uncertain,N/A
2025-06-12 12:23:49,Uncertain,N/A
2025-06-12 12:23:50,neutral,N/A
2025-06-12 12:23:50,Uncertain,N/A
2025-06-12 12:23:50,Uncertain,N/A
2025-06-12 12:23:51,Uncertain,N/A
2025-06-12 12:23:51,Uncertain,N/A
2025-06-12 12:23:51,Uncertain,N/A
2025-06-12 12:23:51,Uncertain,N/A
2025-06-12 12:23:52,Uncertain,N/A
2025-06-12 12:23:52,Uncertain,N/A
2025-06-12 12:23:53,Uncertain,N/A
2025-06-12 12:23:53,neutral,N/A
2025-06-12 12:23:53,Uncertain,N/A
2025-06-12 12:23:53,Uncertain,N/A
2025-06-12 12:23:54,Uncertain,N/A
2025-06-12 12:23:54,Uncertain,N/A
2025-06-12 12:23:54,Uncertain,N/A
2025-06-12 12:23:55,Uncertain,N/A
2025-06-12 12:23:55,neutral,N/A
2025-06-12 12:23:55,N/A,Uncertain
2025-06-12 12:23:55,Uncertain,N/A
2025-06-12 12:23:56,Uncertain,N/A
2025-06-12 12:23:56,Uncertain,N/A
2025-06-12 12:23:56,angry,N/A
2025-06-12 12:23:56,Uncertain,N/A
2025-06-12 12:23:57,sad,N/A
2025-06-12 12:23:57,Uncertain,N/A
2025-06-12 12:23:57,Uncertain,N/A
2025-06-12 12:23:58,surprise,N/A
2025-06-12 12:23:58,surprise,N/A
2025-06-12 12:23:58,surprise,N/A
2025-06-12 12:23:59,Uncertain,N/A
2025-06-12 12:23:59,Uncertain,N/A
2025-06-12 12:24:00,Uncertain,N/A
2025-06-12 12:24:00,Uncertain,N/A
2025-06-12 12:24:00,surprise,N/A
2025-06-12 12:24:00,surprise,N/A
2025-06-12 12:24:01,surprise,N/A
2025-06-12 12:24:01,surprise,N/A
2025-06-12 12:24:01,N/A,disgust
2025-06-12 12:24:01,surprise,N/A
2025-06-12 12:24:02,Uncertain,N/A
2025-06-12 12:24:02,Uncertain,N/A
2025-06-12 12:24:02,Uncertain,N/A
2025-06-12 12:24:02,surprise,N/A
2025-06-12 12:24:03,surprise,N/A
2025-06-12 12:24:03,surprise,N/A
2025-06-12 12:24:03,surprise,N/A
2025-06-12 12:24:04,surprise,N/A
2025-06-12 12:24:04,Uncertain,N/A
2025-06-12 12:24:04,Uncertain,N/A
2025-06-12 12:24:05,Uncertain,N/A
2025-06-12 12:24:05,Uncertain,N/A
2025-06-12 12:24:05,Uncertain,N/A
2025-06-12 12:24:05,happy,N/A
2025-06-12 12:24:06,happy,N/A
2025-06-12 12:24:06,Uncertain,N/A
2025-06-12 12:24:07,Uncertain,N/A
2025-06-12 12:24:07,Uncertain,N/A
2025-06-12 12:24:07,angry,N/A
2025-06-12 12:24:07,angry,N/A
2025-06-12 12:24:08,N/A,disgust
2025-06-12 12:24:08,angry,N/A
2025-06-12 12:24:08,angry,N/A
2025-06-12 12:24:08,angry,N/A
2025-06-12 12:24:09,angry,N/A
2025-06-12 12:24:09,angry,N/A
2025-06-12 12:24:09,Uncertain,N/A
2025-06-12 12:24:10,angry,N/A
2025-06-12 12:24:10,happy,N/A
2025-06-12 12:24:10,happy,N/A
2025-06-12 12:24:11,happy,N/A
2025-06-12 12:24:11,happy,N/A
2025-06-12 12:24:12,happy,N/A
2025-06-12 12:24:12,happy,N/A
2025-06-12 12:24:12,happy,N/A
2025-06-12 12:24:13,happy,N/A
2025-06-12 12:24:13,happy,N/A
2025-06-12 12:24:13,happy,N/A
2025-06-12 12:24:14,neutral,N/A
2025-06-12 12:24:14,N/A,Uncertain
2025-06-12 12:24:14,neutral,N/A
2025-06-12 12:24:14,neutral,N/A
2025-06-12 12:24:15,neutral,N/A
2025-06-12 12:24:15,sad,N/A
2025-06-12 12:24:15,neutral,N/A
2025-06-12 12:24:16,neutral,N/A
2025-06-12 12:24:16,sad,N/A
2025-06-12 12:24:16,Uncertain,N/A
2025-06-12 12:24:17,neutral,N/A
2025-06-12 12:24:17,neutral,N/A
2025-06-12 12:24:18,neutral,N/A
2025-06-12 12:24:18,neutral,N/A
2025-06-12 12:24:18,neutral,N/A
2025-06-12 12:24:19,neutral,N/A
2025-06-12 12:24:19,neutral,N/A
2025-06-12 12:24:19,neutral,N/A
2025-06-12 12:24:19,neutral,N/A
2025-06-12 12:24:20,neutral,N/A
2025-06-12 12:24:20,neutral,N/A
2025-06-12 12:24:20,N/A,Uncertain
2025-06-12 12:24:20,happy,N/A
2025-06-12 12:24:21,happy,N/A
2025-06-12 12:24:21,happy,N/A
2025-06-12 12:24:21,happy,N/A
2025-06-12 12:24:22,happy,N/A
2025-06-12 12:24:22,sad,N/A
2025-06-12 12:24:22,sad,N/A
2025-06-12 12:24:22,sad,N/A
2025-06-12 12:24:23,happy,N/A
2025-06-12 12:24:23,happy,N/A
2025-06-12 12:24:23,happy,N/A
2025-06-12 12:24:24,happy,N/A
2025-06-12 12:24:24,happy,N/A
2025-06-12 12:24:24,neutral,N/A
2025-06-12 12:24:25,happy,N/A
2025-06-12 12:24:25,Uncertain,N/A
2025-06-12 12:24:25,happy,N/A
2025-06-12 12:24:26,happy,N/A
2025-06-12 12:24:26,happy,N/A
2025-06-12 12:24:26,happy,N/A
2025-06-12 12:24:26,happy,N/A
2025-06-12 12:24:27,N/A,disgust
2025-06-12 12:24:27,Uncertain,N/A
2025-06-12 12:24:27,happy,N/A
2025-06-12 12:24:27,happy,N/A
2025-06-12 12:24:28,happy,N/A
2025-06-12 12:24:28,happy,N/A
2025-06-12 12:24:28,happy,N/A
2025-06-12 12:24:28,angry,N/A
2025-06-12 12:24:29,happy,N/A
2025-06-12 12:24:29,sad,N/A
2025-06-12 12:24:29,Uncertain,N/A
2025-06-12 12:24:30,neutral,N/A
2025-06-12 12:24:30,Uncertain,N/A
2025-06-12 12:24:30,neutral,N/A
2025-06-12 12:24:31,Uncertain,N/A
2025-06-12 12:24:31,sad,N/A
2025-06-12 12:24:31,neutral,N/A
2025-06-12 12:24:32,Uncertain,N/A
2025-06-12 12:24:32,fear,N/A
2025-06-12 12:24:32,Uncertain,N/A
2025-06-12 12:24:33,Uncertain,N/A
2025-06-12 12:24:33,N/A,Uncertain
2025-06-12 12:24:33,neutral,N/A
2025-06-12 12:24:33,neutral,N/A
2025-06-12 12:24:34,neutral,N/A
2025-06-12 12:24:34,happy,N/A
2025-06-12 12:24:34,happy,N/A
2025-06-12 12:24:35,happy,N/A
2025-06-12 12:24:35,happy,N/A
2025-06-12 12:24:35,happy,N/A
2025-06-12 12:24:35,Uncertain,N/A
2025-06-12 12:24:36,Uncertain,N/A
2025-06-12 12:24:36,Uncertain,N/A
2025-06-12 12:24:36,Uncertain,N/A
2025-06-12 12:24:37,Uncertain,N/A
2025-06-12 12:24:37,sad,N/A
2025-06-12 12:24:37,sad,N/A
2025-06-12 12:24:37,happy,N/A
2025-06-12 12:24:38,happy,N/A
2025-06-12 12:24:38,happy,N/A
2025-06-12 12:24:38,happy,N/A
2025-06-12 12:24:39,happy,N/A
2025-06-12 12:24:39,N/A,Uncertain
2025-06-12 12:24:39,Uncertain,N/A
2025-06-12 12:24:39,sad,N/A
2025-06-12 12:30:28,Uncertain,N/A
2025-06-12 12:30:28,Uncertain,N/A
2025-06-12 12:30:29,sad,N/A
2025-06-12 12:30:29,sad,N/A
2025-06-12 12:30:30,sad,N/A
2025-06-12 12:30:30,Uncertain,N/A
2025-06-12 12:30:31,sad,N/A
2025-06-12 12:30:31,sad,N/A
2025-06-12 12:30:31,sad,N/A
2025-06-12 12:30:32,sad,N/A
2025-06-12 12:30:32,sad,N/A
2025-06-12 12:30:33,sad,N/A
2025-06-12 12:30:33,sad,N/A
2025-06-12 12:30:33,sad,N/A
2025-06-12 12:30:33,sad,N/A
2025-06-12 12:30:34,Uncertain,N/A
2025-06-12 12:30:34,Uncertain,N/A
2025-06-12 12:30:34,sad,N/A
2025-06-12 12:30:35,sad,N/A
2025-06-12 12:30:35,sad,N/A
2025-06-12 12:30:35,N/A,Uncertain
2025-06-12 12:30:35,sad,N/A
2025-06-12 12:30:35,sad,N/A
2025-06-12 12:30:36,sad,N/A
2025-06-12 12:30:36,sad,N/A
2025-06-12 12:30:36,sad,N/A
2025-06-12 12:30:36,sad,N/A
2025-06-12 12:30:37,sad,N/A
2025-06-12 12:30:37,sad,N/A
2025-06-12 12:30:37,Uncertain,N/A
2025-06-12 12:30:38,sad,N/A
2025-06-12 12:30:38,sad,N/A
2025-06-12 12:30:38,sad,N/A
2025-06-12 12:30:38,sad,N/A
2025-06-12 12:30:39,disgust,N/A
2025-06-12 12:30:39,Uncertain,N/A
2025-06-12 12:30:39,sad,N/A
2025-06-12 12:30:40,sad,N/A
2025-06-12 12:30:40,N/A,disgust
2025-06-12 12:30:40,sad,N/A
2025-06-12 12:30:40,Uncertain,N/A
2025-06-12 12:30:41,Uncertain,N/A
2025-06-12 12:30:41,Uncertain,N/A
2025-06-12 12:30:41,Uncertain,N/A
2025-06-12 12:30:42,Uncertain,N/A
2025-06-12 12:30:42,Uncertain,N/A
2025-06-12 12:30:42,Uncertain,N/A
2025-06-12 12:30:42,Uncertain,N/A
2025-06-12 12:30:43,Uncertain,N/A
2025-06-12 12:30:43,neutral,N/A
2025-06-12 12:30:44,neutral,N/A
2025-06-12 12:30:44,Uncertain,N/A
2025-06-12 12:30:44,Uncertain,N/A
2025-06-12 12:30:44,Uncertain,N/A
2025-06-12 12:30:45,Uncertain,N/A
2025-06-12 12:30:45,neutral,N/A
2025-06-12 12:30:45,Uncertain,N/A
2025-06-12 12:30:46,Uncertain,N/A
2025-06-12 12:30:46,Uncertain,N/A
2025-06-12 12:30:46,N/A,disgust
2025-06-12 12:30:46,Uncertain,N/A
2025-06-12 12:30:47,neutral,N/A
2025-06-12 12:30:47,neutral,N/A
2025-06-12 12:30:47,neutral,N/A
2025-06-12 12:30:47,neutral,N/A
2025-06-12 12:30:48,neutral,N/A
2025-06-12 12:30:48,neutral,N/A
2025-06-12 12:30:48,neutral,N/A
2025-06-12 12:30:49,neutral,N/A
2025-06-12 12:30:49,neutral,N/A
2025-06-12 12:30:49,neutral,N/A
2025-06-12 12:30:49,neutral,N/A
2025-06-12 12:30:50,neutral,N/A
2025-06-12 12:30:50,neutral,N/A
2025-06-12 12:30:50,neutral,N/A
2025-06-12 12:30:51,neutral,N/A
2025-06-12 12:30:51,neutral,N/A
2025-06-12 12:30:52,Uncertain,N/A
2025-06-12 12:30:52,Uncertain,N/A
2025-06-12 12:30:52,N/A,Uncertain
2025-06-12 12:30:53,neutral,N/A
2025-06-12 12:30:53,Uncertain,N/A
2025-06-12 12:30:53,neutral,N/A
2025-06-12 12:30:53,neutral,N/A
2025-06-12 12:30:54,neutral,N/A
2025-06-12 12:30:54,neutral,N/A
2025-06-12 12:30:54,neutral,N/A
2025-06-12 12:30:55,Uncertain,N/A
2025-06-12 12:30:55,neutral,N/A
2025-06-12 12:30:55,Uncertain,N/A
2025-06-12 12:30:56,neutral,N/A
2025-06-12 12:30:56,Uncertain,N/A
2025-06-12 12:30:56,Uncertain,N/A
2025-06-12 12:30:56,Uncertain,N/A
2025-06-12 12:30:57,Uncertain,N/A
2025-06-12 12:30:57,Uncertain,N/A
2025-06-12 12:30:58,Uncertain,N/A
2025-06-12 12:30:58,Uncertain,N/A
2025-06-12 12:30:58,Uncertain,N/A
2025-06-12 12:30:58,Uncertain,N/A
2025-06-12 12:30:59,N/A,disgust
2025-06-12 12:30:59,Uncertain,N/A
2025-06-12 12:30:59,Uncertain,N/A
2025-06-12 12:31:00,Uncertain,N/A
2025-06-12 12:31:00,Uncertain,N/A
2025-06-12 12:31:00,Uncertain,N/A
2025-06-12 12:31:00,Uncertain,N/A
2025-06-12 12:31:01,Uncertain,N/A
2025-06-12 12:31:01,Uncertain,N/A
2025-06-12 12:31:01,Uncertain,N/A
2025-06-12 12:31:01,Uncertain,N/A
2025-06-12 12:31:02,Uncertain,N/A
2025-06-12 12:31:02,Uncertain,N/A
2025-06-12 12:31:02,Uncertain,N/A
2025-06-12 12:31:02,Uncertain,N/A
2025-06-12 12:31:03,sad,N/A
2025-06-12 12:31:03,Uncertain,N/A
2025-06-12 12:31:03,Uncertain,N/A
2025-06-12 12:31:03,Uncertain,N/A
2025-06-12 12:31:04,Uncertain,N/A
2025-06-12 12:31:04,Uncertain,N/A
2025-06-12 12:31:04,Uncertain,N/A
2025-06-12 12:31:05,Uncertain,N/A
2025-06-12 12:31:05,Uncertain,N/A
2025-06-12 12:31:05,N/A,disgust
2025-06-12 12:31:05,Uncertain,N/A
2025-06-12 12:31:06,sad,N/A
2025-06-12 12:31:06,sad,N/A
2025-06-12 12:31:06,Uncertain,N/A
2025-06-12 12:31:06,Uncertain,N/A
2025-06-12 12:31:07,Uncertain,N/A
2025-06-12 12:31:07,Uncertain,N/A
2025-06-12 12:31:07,Uncertain,N/A
2025-06-12 12:31:08,Uncertain,N/A
2025-06-12 12:31:08,sad,N/A
2025-06-12 12:31:08,Uncertain,N/A
2025-06-12 12:31:09,disgust,N/A
2025-06-12 12:31:09,Uncertain,N/A
2025-06-12 12:31:09,Uncertain,N/A
2025-06-12 12:31:10,Uncertain,N/A
2025-06-12 12:31:10,disgust,N/A
2025-06-12 12:31:10,Uncertain,N/A
2025-06-12 12:31:11,Uncertain,N/A
2025-06-12 12:31:11,happy,N/A
2025-06-12 12:31:11,N/A,Uncertain
2025-06-12 12:31:11,Uncertain,N/A
2025-06-12 12:31:12,happy,N/A
2025-06-12 12:31:12,Uncertain,N/A
2025-06-12 12:31:12,Uncertain,N/A
2025-06-12 12:31:13,Uncertain,N/A
2025-06-12 12:31:13,Uncertain,N/A
2025-06-12 12:31:13,Uncertain,N/A
2025-06-12 12:31:13,Uncertain,N/A
2025-06-12 12:31:14,Uncertain,N/A
2025-06-12 12:31:14,Uncertain,N/A
2025-06-12 12:31:14,Uncertain,N/A
2025-06-12 12:31:15,Uncertain,N/A
2025-06-12 12:31:15,Uncertain,N/A
2025-06-12 12:31:15,Uncertain,N/A
2025-06-12 12:31:16,Uncertain,N/A
2025-06-12 12:31:16,Uncertain,N/A
2025-06-12 12:31:16,Uncertain,N/A
2025-06-12 12:31:16,Uncertain,N/A
2025-06-12 12:31:17,Uncertain,N/A
2025-06-12 12:31:17,Uncertain,N/A
2025-06-12 12:31:17,sad,N/A
2025-06-12 12:31:18,N/A,neutral
2025-06-12 12:31:18,sad,N/A
2025-06-12 12:31:18,sad,N/A
2025-06-12 12:31:18,Uncertain,N/A
2025-06-12 12:31:19,Uncertain,N/A
2025-06-12 12:31:19,Uncertain,N/A
2025-06-12 12:31:19,Uncertain,N/A
2025-06-12 12:31:20,neutral,N/A
2025-06-12 12:31:20,neutral,N/A
2025-06-12 12:31:20,neutral,N/A
2025-06-12 12:31:21,neutral,N/A
2025-06-12 12:31:21,neutral,N/A
2025-06-12 12:31:21,neutral,N/A
2025-06-12 12:31:22,neutral,N/A
2025-06-12 12:31:22,neutral,N/A
2025-06-12 12:31:22,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:23,neutral,N/A
2025-06-12 12:31:24,N/A,Uncertain
2025-06-12 12:31:24,neutral,N/A
2025-06-12 12:31:24,neutral,N/A
2025-06-12 12:31:24,Uncertain,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:25,neutral,N/A
2025-06-12 12:31:26,neutral,N/A
2025-06-12 12:31:26,neutral,N/A
2025-06-12 12:31:26,Uncertain,N/A
2025-06-12 12:31:26,Uncertain,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:27,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:28,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:29,neutral,N/A
2025-06-12 12:31:30,neutral,N/A
2025-06-12 12:31:30,N/A,Uncertain
2025-06-12 12:31:30,Uncertain,N/A
2025-06-12 12:31:30,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:31,Uncertain,N/A
2025-06-12 12:31:32,Uncertain,N/A
2025-06-12 12:31:32,Uncertain,N/A
2025-06-12 12:31:32,angry,N/A
2025-06-12 12:31:33,Uncertain,N/A
2025-06-12 12:31:33,Uncertain,N/A
2025-06-12 12:31:33,sad,N/A
2025-06-12 12:31:34,Uncertain,N/A
2025-06-12 12:31:34,Uncertain,N/A
2025-06-12 12:31:35,Uncertain,N/A
2025-06-12 12:31:35,angry,N/A
2025-06-12 12:31:35,Uncertain,N/A
2025-06-12 12:31:35,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,neutral,N/A
2025-06-12 12:31:36,N/A,Uncertain
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:37,neutral,N/A
2025-06-12 12:31:38,Uncertain,N/A
2025-06-12 12:31:38,angry,N/A
2025-06-12 12:31:38,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:39,Uncertain,N/A
2025-06-12 12:31:40,Uncertain,N/A
2025-06-12 12:31:40,Uncertain,N/A
2025-06-12 12:31:40,neutral,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:41,neutral,N/A
2025-06-12 12:31:41,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:42,Uncertain,N/A
2025-06-12 12:31:43,N/A,disgust
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:43,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:44,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:45,Uncertain,N/A
2025-06-12 12:31:46,sad,N/A
2025-06-12 12:31:46,Uncertain,N/A
2025-06-12 12:31:46,Uncertain,N/A
2025-06-12 12:31:47,Uncertain,N/A
2025-06-12 12:31:47,Uncertain,N/A
2025-06-12 12:31:47,neutral,N/A
2025-06-12 12:31:48,neutral,N/A
2025-06-12 12:31:48,angry,N/A
2025-06-12 12:31:48,Uncertain,N/A
2025-06-12 12:31:48,Uncertain,N/A
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:49,N/A,Uncertain
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:49,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:50,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:51,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:52,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:53,Uncertain,N/A
2025-06-12 12:31:54,Uncertain,N/A
2025-06-12 12:31:54,Uncertain,N/A
2025-06-12 12:31:54,sad,N/A
2025-06-12 12:31:55,sad,N/A
2025-06-12 12:31:55,Uncertain,N/A
2025-06-12 12:31:55,Uncertain,N/A
2025-06-12 12:31:55,N/A,Uncertain
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:56,Uncertain,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:57,sad,N/A
2025-06-12 12:31:58,Uncertain,N/A
2025-06-12 12:31:58,sad,N/A
2025-06-12 12:31:58,Uncertain,N/A
2025-06-12 12:31:59,sad,N/A
2025-06-12 12:31:59,sad,N/A
2025-06-12 12:31:59,Uncertain,N/A
2025-06-12 12:32:00,sad,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:00,Uncertain,N/A
2025-06-12 12:32:01,sad,N/A
2025-06-12 12:32:01,sad,N/A
2025-06-12 12:32:01,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,N/A,disgust
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:02,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:03,Uncertain,N/A
2025-06-12 12:32:04,Uncertain,N/A
2025-06-12 12:32:04,Uncertain,N/A
2025-06-12 12:32:04,sad,N/A
2025-06-12 12:32:05,neutral,N/A
2025-06-12 12:32:05,Uncertain,N/A
2025-06-12 12:32:05,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:06,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:07,Uncertain,N/A
2025-06-12 12:32:08,Uncertain,N/A
2025-06-12 12:32:08,N/A,Uncertain
2025-06-12 12:32:08,Uncertain,N/A
2025-06-12 12:32:08,angry,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:09,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:10,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:11,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:12,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:13,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,N/A,disgust
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:14,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:15,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:16,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:17,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:18,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:19,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,Uncertain,N/A
2025-06-12 12:32:20,N/A,Uncertain
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:21,neutral,N/A
2025-06-12 12:32:22,Uncertain,N/A
2025-06-12 12:32:22,neutral,N/A
2025-06-12 12:32:22,angry,N/A
2025-06-12 12:32:22,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:23,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
2025-06-12 12:32:24,Uncertain,N/A
