2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,Uncertain,N/A
2025-06-05 13:25:39,sad,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,Uncertain,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,sad,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,Uncertain,N/A
2025-06-05 13:25:39,Uncertain,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:39,Uncertain,N/A
2025-06-05 13:25:39,neutral,N/A
2025-06-05 13:25:40,sad,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,sad,N/A
2025-06-05 13:25:40,sad,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,sad,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,Uncertain,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:40,neutral,N/A
2025-06-05 13:25:41,neutral,N/A
2025-06-05 13:25:41,neutral,N/A
2025-06-05 13:25:41,neutral,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:41,neutral,N/A
2025-06-05 13:25:41,sad,N/A
2025-06-05 13:25:41,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,neutral,N/A
2025-06-05 13:25:42,neutral,N/A
2025-06-05 13:25:42,angry,N/A
2025-06-05 13:25:42,angry,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,angry,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,Uncertain,N/A
2025-06-05 13:25:42,sad,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,sad,N/A
2025-06-05 13:25:43,fear,N/A
2025-06-05 13:25:43,sad,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
2025-06-05 13:25:43,Uncertain,N/A
